id,property_id,rating_count,city,price
"3743","722829","17","Kochi","704"
"3744","722830","4","Kolkata","825"
"3745","722837","2","Kochi","724"
"3746","722846","234","Kochi","1906"
"3747","722848","30","Kochi","769"
"3748","722860","52","Lonavala","756"
"3749","722862","26","Lonavala","552"
"3750","722864","13","Lonavala","660"
"3751","722867","52","Lonavala","819"
"3752","722869","6","Kochi","714"
"3753","722878","51","Kishangarh","961"
"3754","722881","14","Khandala","644"
"3755","722891","149","Kollam","2242"
"3756","722902","4","Kolkata","744"
"3757","722921","7","Kollam","934"
"3758","722925","23","Goa","644"
"3759","722928","31","Jaipur","611"
"3760","722932","29","Jabalpur","544"
"3761","722934","8","Kolkata","983"
"3762","722942","88","Coorg","603"
"3763","722948","11","Jaipur","607"
"3764","722978","1","Jaipur","804"
"3765","723002","1","Jaipur","919"
"3766","723003","2","Katra","720"
"3767","723006","19","Jaipur","782"
"3768","723008","26","Kollam","678"
"3769","723011","5","Kollam","674"
"3770","723105","21","Jaisalmer","725"
"3771","723107","31","Jaipur","640"
"3772","723108","1","Jaipur","565"
"3773","723110","22","Jaipur","503"
"3774","723190","7","Durgapur","597"
"3775","723202","6","Kollam","986"
"3776","723218","25","Indore","840"
"3777","723257","150","Goa","1918"
"3778","723317","44","Lucknow","598"
"3779","723342","26","Jaisalmer","710"
"3780","723348","54","Itanagar","719"
"3781","723350","25","Durgapur","969"
"3782","723498","17","Goa","616"
"3783","723512","54","Lonavala","923"
"3784","723517","113","Kukke Subramanya","1907"
"3785","723591","154","Dandeli","2621"
"3786","723594","808","Coorg","3107"
"3787","723617","4","Durgapur","997"
"3788","723681","17","Kukke Subramanya","713"
"3789","723721","1","Jaipur","745"
"3790","723725","23","Kochi","553"
"3791","723743","11","Kodaikanal","538"
"3792","723744","46","Jaipur","928"
"3793","723757","21","Jaipur","567"
"3794","723759","6","Jaipur","903"
"3795","723779","5","Leh","545"
"3796","723847","22","Jaipur","863"
"3797","723852","12","Gangtok","763"
"3798","723857","1","Jaipur","740"
"3799","723859","15","Lucknow","968"
"3800","723862","39","Kolkata","857"
"3801","723887","27","Kota","781"
"3802","723900","36","Durg","624"
"3803","723942","7","Chandigarh","676"
"3804","723948","1","Jaipur","992"
"3805","723954","12","Jaisalmer","534"
"3806","723957","21","Kishangarh","972"
"3807","723964","115","Gangtok","2576"
"3808","724000","14","Dehradun","907"
"3809","724057","28","Chennai","647"
"3810","724066","70","Dindigul","544"
"3811","724067","49","Gangtok","528"
"3812","724140","13","Hyderabad","597"
"3813","724153","21","Gangtok","590"
"3814","724157","113","Dharamshala","1581"
"3815","724204","2","Kochi","743"
"3816","724218","73","Dindigul","538"
"3817","724224","45","Dehradun","892"
"3818","724239","5","Dehradun","592"
"3819","724257","35","Dehradun","885"
"3820","724263","2","Kodaikanal","880"
"3821","724264","188","Kolkata","1955"
"3822","724267","2","Kullu","636"
"3823","724270","19","Kodaikanal","792"
"3824","724279","24","Corbett","799"
"3825","724281","5","Kodaikanal","865"
"3826","724299","41","Kodaikanal","879"
"3827","724317","3","Kodaikanal","996"
"3828","724331","17","Kodaikanal","817"
"3829","724340","103","Kolhapur","2595"
"3830","724359","26","Changanassery","927"
"3831","724418","36","Dharamshala","972"
"3832","724437","8","Kovalam","919"
"3833","724457","30","Ludhiana","522"
"3834","724465","37","Jabalpur","538"
"3835","724485","24","Gangtok","979"
"3836","724498","21","Jaisalmer","846"
"3837","724518","25","Goa","555"
"3838","724557","56","Gangtok","882"
"3839","724579","60","Chennai","926"
"3840","724599","4","Kolkata","756"
"3841","724681","2","Dehradun","706"
"3842","724745","201","Coorg","2132"
"3843","724750","3","Chennai","807"
"3844","724753","86","Chittorgarh","596"
"3845","724757","16","Ludhiana","999"
"3846","724767","18","Gaya","512"
"3847","724778","83","Jaipur","821"
"3848","724820","13","Gangtok","621"
"3849","724822","16","Kausani","811"
"3850","724823","2","Chikmaglur","883"
"3851","724851","72","Dehradun","806"
"3852","724863","9","Gangtok","968"
"3853","724897","10","Coimbatore","603"
"3854","724901","37","Darjeeling","804"
"3855","724951","23","Kolkata","598"
"3856","724952","34","Kolkata","752"
"3857","724970","23","Cuttack","817"
"3858","725042","38","Hyderabad","902"
"3859","725046","32","Hyderabad","965"
"3860","725048","4","Coimbatore","634"
"3861","725049","33","Jaipur","565"
"3862","725053","28","Jaipur","750"
"3863","725061","23","Jaipur","690"
"3864","725062","1","Jaipur","874"
"3865","725063","3","Dwarka","795"
"3866","725064","16","Jaipur","717"
"3867","725068","1","Jaipur","831"
"3868","725078","22","Jaipur","811"
"3869","725104","59","Gandhidham","896"
"3870","725109","10","Lonavala","759"
"3871","725110","16","Jaipur","772"
"3872","725115","4","Kolkata","508"
"3873","725116","3","Ludhiana","537"
"3874","725118","21","Jaipur","980"
"3875","725123","20","Lonavala","775"
"3876","725126","1","Hyderabad","836"
"3877","725157","19","Jaipur","605"
"3878","725161","5","Chennai","859"
"3879","725179","15","Lucknow","544"
"3880","725181","2","Chandigarh","764"
"3881","725188","46","Hyderabad","696"
"3882","725199","22","Dalhousie","807"
"3883","725243","158","Lonavala","2177"
"3884","725260","214","Kolkata","2942"
"3885","725277","5","Kumbakonam","935"
"3886","725357","182","Indore","2748"
"3887","725367","1","Hyderabad","779"
"3888","725399","156","Leh","2690"
"3889","725417","65","Leh","842"
"3890","725423","135","Kausani","1911"
"3891","725505","8","Coorg","589"
"3892","725511","24","Dalhousie","980"
"3893","725523","15","Kochi","607"
"3894","725527","15","Leh","829"
"3895","725542","22","Gangtok","939"
"3896","725577","46","Chittorgarh","510"
"3897","725581","5","Chittorgarh","969"
"3898","725584","43","Kodaikanal","597"
"3899","725587","11","Gangtok","731"
"3900","725589","34","Kottayam","860"
"3901","725598","864","Kolkata","4446"
"3902","725605","36","Kottayam","574"
"3903","725638","21","Kumbhalgarh","989"
"3904","725640","18","Jaipur","660"
"3905","725647","49","Lachung","733"
"3906","725678","25","Jaipur","745"
"3907","725718","42","Chittorgarh","907"
"3908","725721","242","Kodaikanal","1882"
"3909","725723","5","Kochi","933"
"3910","725737","30","Jabalpur","933"
"3911","725847","198","Gangtok","2203"
"3912","725918","28","Jaipur","981"
"3913","725938","4","Chittorgarh","626"
"3914","725978","36","Jodhpur","886"
"3915","726001","15","Kumbhalgarh","613"
"3916","726022","3","Cuttack","707"
"3917","726040","4","Lucknow","853"
"3918","726181","26","Ganpatipule","523"
"3919","726205","8","Kalka","812"
"3920","726210","8","Kullu","951"
"3921","726218","4","Chandigarh","678"
"3922","726219","8","Kurnool","546"
"3923","726224","31","Jaipur","984"
"3924","726260","50","Lansdowne","589"
"3925","726283","197","Guwahati","1913"
"3926","726309","13","Jaisalmer","773"
"3927","726311","1","Indore","747"
"3928","726321","37","Jaipur","643"
"3929","726324","21","Dwarka","826"
"3930","726327","14","Hyderabad","724"
"3931","726330","8","Kolhapur","557"
"3932","726338","164","Kollur","1889"
"3933","726347","248","Chennai","2834"
"3934","726355","16","Hyderabad","699"
"3935","726365","2","Lucknow","759"
"3936","726369","21","Chennai","843"
"3937","726383","247","Coimbatore","1729"
"3938","726475","62","Leh","926"
"3939","726548","71","Jaipur","825"
"3940","726563","208","Lonavala","1591"
"3941","726583","4","Dharamshala","507"
"3942","726584","25","Darjeeling","933"
"3943","726628","54","Dharamshala","789"
"3944","726659","38","Kota","679"
"3945","726666","4","Lucknow","599"
"3946","726667","14","Chennai","805"
"3947","726673","7","Kota","940"
"3948","726674","2","Lucknow","514"
"3949","726681","33","Katra","968"
"3950","726696","2","Katra","653"
"3951","726710","67","Diveagar","786"
"3952","726731","51","Chandigarh","924"
"3953","726734","172","Lucknow","1715"
"3954","726737","37","Lucknow","670"
"3955","726740","21","Gangtok","646"
"3956","726750","69","Faridabad","951"
"3957","726751","7","Ludhiana","820"
"3958","726776","21","Lucknow","709"
"3959","726779","6","Lucknow","501"
"3960","726788","5","Kolkata","896"
"3961","726790","3","Ghaziabad","643"
"3962","726839","14","Katra","883"
"3963","726876","3","Lucknow","644"
"3964","726877","3","Lucknow","962"
"3965","726901","3","Lucknow","840"
"3966","729270","6","Lucknow","640"
"3967","729384","19","Lonavala","727"
"3968","729390","22","Dharamshala","931"
"3969","729394","9","Lonavala","951"
"3970","729401","2","Dwarka","727"
"3971","729403","15","Darjeeling","655"
"3972","729405","26","Dewas","520"
"3973","729413","31","Dharamshala","522"
"3974","729434","3","Katra","553"
"3975","729452","29","Indore","770"
"3976","729454","11","Dharamshala","773"
"3977","729461","31","Gangtok","529"
"3978","729477","11","Ludhiana","795"
"3979","729481","17","Kolkata","669"
"3980","729482","17","Jaipur","751"
"3981","729492","44","Kochi","937"
"3982","729541","48","Chennai","830"
"3983","729545","7","Chittorgarh","992"
"3984","729546","19","Dooars","854"
"3985","729631","1","Durg","686"
"3986","729674","50","Kolkata","856"
"3987","729678","29","Lava","548"
"3988","729733","6","Chennai","698"
"3989","729736","37","Kochi","936"
"3990","729737","399","Khajuraho","1789"
"3991","729771","16","Hyderabad","830"
"3992","729777","28","Dharamshala","617"
"3993","729818","5","Kharagpur","774"
"3994","729839","2","Katra","645"
"3995","729843","20","Digha","614"
"3996","729851","34","Kolkata","648"
"3997","729870","42","Corbett","658"
"3998","729875","15","Jaipur","891"
"3999","729921","17","Kolkata","520"
"4000","729932","6","Chennai","842"
"4001","729938","22","Khammam","865"
"4002","729979","62","Kolkata","508"
"4003","730076","5","Digha","920"
"4004","730093","32","Lonavala","822"
"4005","730098","205","Coorg","1646"
"4006","730110","51","Jaipur","624"
"4007","730114","21","Corbett","951"
"4008","730116","16","Lucknow","937"
"4009","730126","9","Kolkata","891"
"4010","730130","16","Jaipur","835"
"4011","730149","117","Chandigarh","2780"
"4012","730151","10","Gandhidham","642"
"4013","730154","56","Diamond Harbour","963"
"4014","730171","109","Kausani","2831"
"4015","730290","5","Gangtok","703"
"4016","730352","29","Kolhapur","969"
"4017","730355","49","Chitrakoot","673"
"4018","730453","51","Chennai","507"
"4019","730470","11","Chennai","882"
"4020","730471","17","Dharamshala","762"
"4021","730474","22","Chennai","642"
"4022","731633","54","Coimbatore","529"
"4023","731670","54","Goa","521"
"4024","731697","26","Jaipur","710"
"4025","731703","110","kolaghat","2440"
"4026","731711","49","Hyderabad","953"
"4027","731730","76","Jaipur","912"
"4028","731810","17","Dehradun","524"
"4029","731811","26","Ghaziabad","985"
"4030","731829","16","Kochi","502"
"4031","731848","19","Kundapura","812"
"4032","731882","10","Gandhidham","776"
"4033","731885","3","Kochi","806"
"4034","731919","73","Darjeeling","971"
"4035","731943","27","Dharamshala","697"
"4036","731945","2","Dharamshala","762"
"4037","731960","33","Coimbatore","749"
"4038","731969","4","Kothamangalam","509"
"4039","731979","44","Kovalam","628"
"4040","731999","18","Gangtok","743"
"4041","732009","41","Ganpatipule","597"
"4042","732012","57","Dharamshala","604"
"4043","732039","2","Ghaziabad","710"
"4044","732104","25","Jaipur","656"
"4045","732114","12","Katra","766"
"4046","732134","35","Jaipur","828"
"4047","732139","18","Kollam","577"
"4048","732145","29","Goa","509"
"4049","732151","139","Leh","2115"
"4050","732173","4","Kolkata","857"
"4051","732200","202","Kochi","2748"
"4052","732201","1","Dharamshala","699"
"4053","732203","21","Dharamshala","765"
"4054","732239","13","Dharamshala","800"
"4055","732426","55","Jaipur","541"
"4056","732428","21","Chennai","501"
"4057","732570","11","Kochi","685"
"4058","732894","9","Lucknow","969"
"4059","732924","9","Jaipur","952"
"4060","732966","14","Khajjiar","541"
"4061","732968","7","Khajjiar","911"
"4062","732976","18","Darjeeling","931"
"4063","733000","30","Goa","618"
"4064","733122","10","Dalhousie","664"
"4065","733128","3","Coimbatore","644"
"4066","733166","16","Dalhousie","839"
"4067","733364","22","Kausani","669"
"4068","733400","44","Corbett","773"
"4069","733520","75","Chennai","546"
"4070","734930","33","Kolkata","727"
"4071","735094","273","Dharamshala","1542"
"4072","735098","19","Jaipur","710"
"4073","735120","4","Leh","588"
"4074","735162","9","Lucknow","595"
"4075","735166","4","Leh","746"
"4076","735168","16","Dharamshala","706"
"4077","735202","83","Kumbhalgarh","770"
"4078","735216","18","Lachung","712"
"4079","735326","17","Kumbakonam","648"
"4080","735356","9","Kochi","881"
"4081","735402","7","Jaipur","622"
"4082","735722","16","Jaipur","796"
"4083","735726","7","Corbett","812"
"4084","735800","11","Chennai","814"
"4085","735806","32","Chennai","716"
"4086","735962","38","Keylong","782"
"4087","736128","50","Hyderabad","923"
"4088","736302","13","Goa","581"
"4089","736328","10","Kolkata","634"
"4090","736482","20","Kolkata","678"
"4091","736486","37","Corbett","751"
"4092","736520","228","Coimbatore","1680"
"4093","736564","16","Jaipur","500"
"4094","736614","38","Jaipur","979"
"4095","736680","10","Dehradun","817"
"4096","736682","19","Jaipur","760"
"4097","736920","9","Dehradun","671"
"4098","737046","29","Hyderabad","544"
"4099","737058","19","Dehradun","828"
"4100","737200","5","Goa","637"
"4101","737210","40","Corbett","830"
"4102","737214","46","Kovalam","734"
"4103","737442","11","Faridabad","665"
"4104","737452","21","Jaipur","931"
"4105","737520","56","Chennai","986"
"4106","737528","25","Jabalpur","581"
"4107","737652","12","Corbett","890"
"4108","737680","3","Lucknow","769"
"4109","737722","5","Lucknow","604"
"4110","737730","11","Haridwar","700"
"4111","737762","3","Dharamshala","899"
"4112","737766","5","Daman","600"
"4113","737842","21","Corbett","531"
"4114","737848","5","Kolkata","749"
"4115","737852","12","Coorg","505"
"4116","737882","17","Jaipur","562"
"4117","737884","6","Jaipur","993"
"4118","737886","9","Ghaziabad","861"
"4119","737920","34","Champawat","645"
"4120","737926","4","Lucknow","728"
"4121","737974","132","Leh","2308"
"4122","738092","50","Dalhousie","775"
"4123","738094","61","Dehradun","797"
"4124","738096","1","Haridwar","883"
"4125","738100","1","Jaipur","615"
"4126","738142","28","Dehradun","864"
"4127","738182","29","Gangtok","818"
"4128","738200","4","Dalhousie","747"
"4129","738204","49","Diamond Harbour","850"
"4130","738206","27","Diamond Harbour","908"
"4131","738216","19","Kolkata","775"
"4132","738252","15","Kolhapur","733"
"4133","738280","8","Dehradun","513"
"4134","738286","29","Dehradun","554"
"4135","738366","37","Digha","670"
"4136","738370","26","Kaziranga","982"
"4137","738412","2","Lucknow","709"
"4138","738414","73","Lucknow","799"
"4139","738416","6","Dehradun","963"
"4140","738420","21","Lucknow","672"
"4141","738422","36","Lucknow","681"
"4142","738458","15","Gangtok","954"
"4143","738462","18","Lucknow","819"
"4144","738618","42","Chandigarh","945"
"4145","738620","5","Leh","681"
"4146","738642","20","Leh","698"
"4147","738766","20","Digha","865"
"4148","738768","75","Leh","859"
"4149","738842","19","Corbett","742"
"4150","738884","352","Kumarakom","2292"
"4151","738920","8","Dehradun","847"
"4152","739050","15","Coorg","642"
"4153","739080","86","Gandhidham","601"
"4154","739082","7","Gaya","661"
"4155","739086","145","Kochi","2292"
"4156","739088","2","Kochi","645"
"4157","739090","20","Kolhapur","705"
"4158","739130","17","Jaipur","768"
"4159","739134","16","Corbett","584"
"4160","739138","48","Kodaikanal","878"
"4161","739140","81","Katra","682"
"4162","739144","2","Goa","660"
"4163","739166","11","Kollam","927"
"4164","739170","30","Katra","787"
"4165","739172","18","Jaipur","613"
"4166","739246","19","Jaipur","896"
"4167","739252","16","Khammam","989"
"4168","739286","11","Kollam","920"
"4169","739322","47","Coorg","607"
"4170","739360","105","Goa","2198"
"4171","739364","20","Kollam","735"
"4172","739368","7","Kollam","724"
"4173","739384","49","Erode","502"
"4174","739486","15","Digha","649"
"4175","739528","6","Dead City","888"
"4176","739564","278","Coorg","2064"
"4177","739566","52","Chikmaglur","891"
"4178","739570","12","Chikmaglur","600"
"4179","739592","121","Kochi","1679"
"4180","739602","7","Chikmaglur","578"
"4181","739618","518","Chikmaglur","3019"
"4182","739622","33","Kochi","687"
"4183","739650","6","Kumbakonam","746"
"4184","739692","40","Kochi","677"
"4185","739694","1","Faizabad","605"
"4186","739716","118","Chikmaglur","2756"
"4187","739722","16","Jaipur","671"
"4188","739724","26","Jaipur","998"
"4189","739760","12","Courtrallam","670"
"4190","739764","34","Courtrallam","981"
"4191","739770","55","Chennai","817"
"4192","739846","33","Courtrallam","792"
"4193","739850","45","Chidambaram","555"
"4194","739864","4","Dehradun","811"
"4195","739966","14","Gangtok","622"
"4196","740040","6","Lucknow","635"
"4197","740094","39","Chikmaglur","803"
"4198","740122","209","Lavasa","1798"
"4199","740128","1","Jaisalmer","658"
"4200","740174","19","Hyderabad","589"
"4201","740206","41","Gajraula","774"
"4202","740210","16","Kodaikanal","941"
"4203","740330","9","Kumbakonam","904"
"4204","740332","42","Kumbakonam","707"
"4205","740334","22","Kumbakonam","716"
"4206","740336","62","Kumbakonam","927"
"4207","740353","121","Kolhapur","1707"
"4208","740368","23","Kumbakonam","764"
"4209","740377","47","Kodaikanal","598"
"4210","740440","29","Dandeli","887"
"4211","740450","13","Kumbakonam","520"
"4212","740484","76","Dandeli","699"
"4213","740485","1","Hyderabad","735"
"4214","740486","44","Dandeli","607"
"4215","740503","12","Katra","625"
"4216","740522","55","Hyderabad","626"
"4217","740524","5","Dharamshala","970"
"4218","740533","9","Durgapur","513"
"4219","740560","30","Dharamshala","591"
"4220","740576","21","Ludhiana","599"
"4221","740583","4","Katra","987"
"4222","740680","53","Dahej","537"
"4223","740688","25","Coorg","983"
"4224","740730","25","Coorg","735"
"4225","740742","44","Lachung","621"
"4226","740744","42","Kolkata","740"
"4227","740750","15","Coorg","982"
"4228","740754","85","Coorg","820"
"4229","740767","1","Hyderabad","805"
"4230","740773","22","Kochi","874"
"4231","740775","1","Hyderabad","555"
"4232","740966","15","Lachen","626"
"4233","741002","1","Jaipur","736"
"4234","741052","35","Kochi","532"
"4235","741054","6","Kochi","688"
"4236","741060","8","Bodhgaya","724"
"4237","741094","39","Chennai","556"
"4238","741128","12","kolaghat","784"
"4239","741186","11","Daman","673"
"4240","741252","20","Chennai","714"
"4241","741260","58","Coimbatore","648"
"4242","741266","55","Coimbatore","654"
"4243","741330","43","Igatpuri","591"
"4244","741338","2","Cuddalore","791"
"4245","741406","18","Gangtok","934"
"4246","741408","3","Chennai","555"
"4247","741448","15","Goa","751"
"4248","741452","118","Goa","1933"
"4249","741490","18","Goa","887"
"4250","741516","16","Chennai","603"
"4251","741600","48","Kolhapur","635"
"4252","741608","61","Kolhapur","863"
"4253","741624","7","Dibrugarh","624"
"4254","741628","26","Igatpuri","800"
"4255","741664","6","Lucknow","930"
"4256","741734","13","Gangtok","996"
"4257","741740","21","Hyderabad","959"
"4258","741812","25","Chittorgarh","525"
"4259","741826","514","Jodhpur","4315"
"4260","741894","2","Chandigarh","879"
"4261","741916","4","Chandigarh","725"
"4262","741920","7","Chandigarh","944"
"4263","741926","15","Chandigarh","647"
"4264","741954","9","Ludhiana","850"
"4265","741978","15","Kullu","564"
"4266","742006","4","Ludhiana","786"
"4267","742138","10","Goa","620"
"4268","742180","24","Kumarakom","638"
"4269","742218","180","Dharamshala","2345"
"4270","742254","23","Kolli Hills","708"
"4271","742334","12","Goa","534"
"4272","742336","35","Goa","935"
"4273","742370","56","Jaipur","590"
"4274","742378","31","Goa","577"
"4275","742400","6","Dharamshala","964"
"4276","742404","1","Dharamshala","861"
"4277","742414","33","Lachung","548"
"4278","742488","4","Konaseema","661"
"4279","742504","25","Kochi","991"
"4280","742514","7","Goa","837"
"4281","742520","111","Goa","2404"
"4282","742640","46","Chidambaram","584"
"4283","742650","18","Chidambaram","583"
"4284","742654","25","Cuddalore","677"
"4285","742656","8","Kochi","632"
"4286","742660","27","Kozhikode","752"
"4287","742730","30","Kochi","962"
"4288","742754","31","Kalasa","945"
"4289","742798","30","Kochi","567"
"4290","742806","21","Dharamshala","569"
"4291","742812","6","Kochi","683"
"4292","742822","5","Dharamshala","909"
"4293","742884","26","Haridwar","879"
"4294","742906","40","Kochi","829"
"4295","742914","23","Jaipur","774"
"4296","742924","3","Chennai","957"
"4297","742932","16","Dapoli","519"
"4298","742942","39","Ganpatipule","819"
"4299","742946","9","Dharamshala","615"
"4300","742948","40","Kozhikode","888"
"4301","742968","3","Kochi","641"
"4302","743126","72","Erode","944"
"4303","743148","2","Cuddalore","926"
"4304","743154","2","Digha","726"
"4305","743156","9","Kochi","730"
"4306","743194","11","Kundapura","702"
"4307","743200","17","Kochi","991"
"4308","743216","54","Kochi","763"
"4309","743222","3","Kundapura","720"
"4310","743366","22","Ganpatipule","887"
"4311","743482","345","Goa","2967"
"4312","743488","1","Ganpatipule","745"
"4313","743498","28","Jaipur","700"
"4314","743544","15","Lucknow","983"
"4315","743552","23","Lucknow","792"
"4316","743580","4","Lucknow","785"
"4317","743590","31","Jaipur","795"
"4318","743612","27","Chandigarh","938"
"4319","743698","35","Indore","505"
"4320","743760","18","Kochi","928"
"4321","743780","27","Indore","867"
"4322","743830","2","Coimbatore","917"
"4323","743832","1","Dharamshala","654"
"4324","743836","1","Indore","770"
"4325","743852","1","Indore","622"
"4326","743860","15","Indore","566"
"4327","743862","22","Cuddalore","677"
"4328","743866","1","Indore","594"
"4329","743874","3","Kolkata","690"
"4330","743884","1","Indore","945"
"4331","743966","14","Jaipur","884"
"4332","743968","13","Kumbakonam","619"
"4333","743986","12","Kumbakonam","944"
"4334","743990","14","Kochi","733"
"4335","743992","20","Jaipur","684"
"4336","743996","10","Kodaikanal","833"
"4337","744016","2","Kolkata","677"
"4338","744034","63","Kumbakonam","581"
"4339","744060","7","Coimbatore","673"
"4340","744072","27","Dead City","903"
"4341","744080","49","Cuddalore","569"
"4342","744090","6","Chennai","952"
"4343","744124","16","Kolkata","827"
"4344","744140","34","Kolkata","801"
"4345","744146","56","Kolkata","643"
"4346","744148","25","Coimbatore","980"
"4347","744164","24","Kozhikode","577"
"4348","744182","222","Kumbakonam","2529"
"4349","744184","31","Jaisalmer","726"
"4350","744200","222","Kumbakonam","1630"
"4351","744202","15","Kumbakonam","686"
"4352","744216","18","Erode","557"
"4353","744230","17","Chennai","822"
"4354","744250","2","Chennai","863"
"4355","744256","12","Coimbatore","787"
"4356","744282","1","Coimbatore","774"
"4357","744286","34","Kochi","707"
"4358","744290","12","Coimbatore","976"
"4359","744356","4","Chennai","765"
"4360","744362","7","Kolkata","870"
"4361","744392","9","Lava","608"
"4362","744396","4","Kannur","578"
"4363","744406","71","Davanagere","592"
"4364","744416","2","Coimbatore","596"
"4365","744440","8","Kumbakonam","584"
"4366","744442","8","Kodaikanal","611"
"4367","744462","28","Coorg","605"
"4368","744468","20","Coimbatore","604"
"4369","744476","37","Jaipur","623"
"4370","744490","35","Coimbatore","860"
"4371","744500","126","Leh","2081"
"4372","744502","7","Coorg","629"
"4373","744520","2","Kayamkulam","920"
"4374","744524","19","Kottarakkara","740"
"4375","744536","37","Kolkata","859"
"4376","744542","5","Coimbatore","689"
"4377","744550","33","Jaipur","889"
"4378","744552","9","Chennai","908"
"4379","744558","41","Goa","883"
"4380","744562","17","Jaipur","966"
"4381","744564","2","Goa","713"
"4382","744692","25","Kolkata","838"
"4383","744694","9","Kolkata","605"
"4384","744696","24","Kolkata","539"
"4385","744732","43","Katra","603"
"4386","744736","24","Chennai","715"
"4387","744762","24","Lucknow","561"
"4388","744870","20","Darjeeling","705"
"4389","744934","15","Dehradun","864"
"4390","744940","25","Ghaziabad","862"
"4391","744960","7","Jaipur","941"
"4392","744982","41","Jaipur","623"
"4393","744990","16","Jaipur","618"
"4394","744996","16","Jaisalmer","756"
"4395","745040","17","Jaipur","706"
"4396","745048","163","Ghaziabad","1740"
"4397","745068","10","Kullu","816"
"4398","745084","2","Kolkata","634"
"4399","745124","1","Indore","738"
"4400","745158","3","Coimbatore","723"
"4401","745166","30","Jaipur","646"
"4402","745184","7","Jaipur","513"
"4403","745242","21","Dharamshala","621"
"4404","745246","34","Coimbatore","970"
"4405","745290","7","Coimbatore","898"
"4406","745308","2","Coimbatore","687"
"4407","745314","40","Gangtok","995"
"4408","745324","1","Coimbatore","575"
"4409","745326","50","Khandala","725"
"4410","745330","4","Coimbatore","663"
"4411","745344","1","Coimbatore","927"
"4412","745348","14","Gangtok","844"
"4413","745366","10","Kodaikanal","935"
"4414","745560","11","Jaipur","686"
"4415","745588","17","Jaipur","821"
"4416","745634","39","Gangtok","849"
"4417","745642","15","Goa","821"
"4418","745742","17","Jaipur","754"
"4419","745752","7","Katra","506"
"4420","745774","11","Jaipur","696"
"4421","745776","53","Lonavala","740"
"4422","745778","25","Kodaikanal","865"
"4423","745784","44","Chittorgarh","588"
"4424","745810","25","Kausani","535"
"4425","745900","175","Leh","2853"
"4426","745966","15","Coimbatore","616"
"4427","745974","22","Dimapur","794"
"4428","745998","22","Gangtok","595"
"4429","746000","21","Gangtok","742"
"4430","746008","32","Kolkata","985"
"4431","746020","5","Dimapur","600"
"4432","746036","26","Gangtok","520"
"4433","746042","22","Gangtok","879"
"4434","746166","17","Gangtok","904"
"4435","746170","13","Gangtok","796"
"4436","746172","11","Bodhgaya","552"
"4437","746184","28","Lansdowne","553"
"4438","746246","37","Kurnool","747"
"4439","746296","1","Hyderabad","778"
"4440","746370","23","Gangtok","883"
"4441","746404","16","Coimbatore","925"
"4442","746406","21","Jaipur","748"
"4443","746432","9","Kohima","560"
"4444","746438","53","Jaipur","989"
"4445","746470","11","Jaipur","693"
"4446","746522","9","Ghaziabad","723"
"4447","746608","8","Dwarka","565"
"4448","746622","93","Kochi","662"
"4449","746654","9","Lachung","676"
"4450","746658","17","Jaipur","733"
"4451","746684","38","Kochi","645"
"4452","746888","17","Lansdowne","777"
"4453","746894","14","Dharamshala","879"
"4454","747008","21","Jaipur","979"
"4455","747022","14","Darjeeling","645"
"4456","747176","2","Chennai","912"
"4457","747186","26","Dalhousie","866"
"4458","747188","33","Ichalkaranji","950"
"4459","747202","11","Goa","755"
"4460","747376","34","Gangtok","653"
"4461","747566","35","Dharbhanga","675"
"4462","747650","12","Chittoor","803"
"4463","747668","60","Corbett","692"
"4464","747704","48","Itanagar","839"
"4465","747766","36","Kodaikanal","585"
"4466","753254","16","Kochi","802"
"4467","753280","5","Jaipur","691"
"4468","753288","589","Lonavala","3215"
"4469","753298","46","Gangtok","991"
"4470","753308","8","Gangtok","605"
"4471","753326","39","Kochi","520"
"4472","753330","99","Jodhpur","932"
"4473","753428","16","Jaipur","737"
"4474","753432","43","Diu","855"
"4475","753444","19","Dudhwa National Park","792"
"4476","753446","40","Gangtok","712"
"4477","753450","16","Jaipur","677"
"4478","753460","50","Lachung","762"
"4479","753468","29","Daman","807"
"4480","753560","27","Leh","979"
"4481","753606","11","Dhanaulti","544"
"4482","755202","9","Goa","505"
"4483","755364","12","Dhanaulti","851"
"4484","755366","4","Chandigarh","717"
"4485","755416","21","Goa","665"
"4486","755420","6","Gangtok","913"
"4487","758564","12","Kodaikanal","819"
"4488","758578","22","Ghaziabad","680"
"4489","758590","52","Leh","840"
"4490","758592","44","Durgapur","500"
"4491","758596","45","Kolkata","808"
"4492","758598","42","Kozhikode","791"
"4493","760568","34","Kausani","949"
"4494","760588","6","Faridabad","888"
"4495","760606","17","Kolkata","731"
"4496","760630","34","Chennai","584"
"4497","760654","21","Chennai","593"
"4498","760670","50","Coorg","790"
"4499","760672","48","Coorg","714"
"4500","760690","21","Kochi","890"
"4501","760722","4","Kota","616"
"4502","760728","35","Darjeeling","779"
"4503","760730","30","Chennai","540"
"4504","760732","26","Kota","646"
"4505","760758","8","Kota","983"
"4506","760760","6","Bundi","673"
"4507","760762","19","Dalhousie","640"
"4508","760770","1","Jaisalmer","613"
"4509","760780","9","Coorg","567"
"4510","760786","5","Ghaziabad","650"
"4511","760830","2","Coorg","709"
"4512","760832","48","Kota","625"
"4513","760882","16","Jaipur","719"
"4514","760886","16","Jaipur","621"
